product_title,product_url,product_id,product_rating,product_reviews,current_price,reduction_percentage,old_price,store_rating,store_reviews,scraped_rating,scraped_reviews
"Sticker vinyle Reine des livres, Sticker amoureux des livres, Sticker rétro tendance, Sticker bouteille mignonne, Sticker pour ordinateur portable, liseuse Kindle ebook, Carte de poker",https://www.etsy.com/fr/listing/1851048643/sticker-vinyle-reine-des-livres-sticker,1851048643,,,2.4,0,0.0,4.9385,657,,
Stickers Premium pour Les ruines perdues de narak (Arnak) + extensions,https://www.etsy.com/fr/listing/4320805462/stickers-premium-pour-les-ruines-perdues,4320805462,,,7.9,0,0.0,4.9545,198,,
Stickers prénom / Autocollants d’étiquettes en vinyle personnalisés / Stickers personnalisable / Mariage Baptême Anniversaire Noël Gourde,https://www.etsy.com/fr/listing/1349014021/stickers-prenom-autocollants-detiquettes,1349014021,,,0.81,10,0.9,4.9229,2500,,
Planche de stickers holographiques - scrapbooking - journaling - stickers cosmique - étoiles - bujo - autocollant décoration polaroid,https://www.etsy.com/fr/listing/841746424/planche-de-stickers-holographiques,841746424,,,6.0,0,0.0,4.9884,1400,,
Charles Leclerc stickers - 2024 Monza Grand Prix - Ferrari,https://www.etsy.com/fr/listing/1751281781/charles-leclerc-stickers-2024-monza,1751281781,,,1.95,0,0.0,4.8974,141,,
"Autocollants Transparents Personnalisés | Étiquettes Adhésives Mariage, Baptême | Stickers pour Enveloppes et Cadeaux - Lot de 24 ou 11",https://www.etsy.com/fr/listing/1743764891/autocollants-transparents-personnalises,1743764891,,,0.29,0,0.0,4.9091,137,,
Stickers Premium pour Arcs + extensions,https://www.etsy.com/fr/listing/4330062102/stickers-premium-pour-arcs-extensions,4330062102,,,7.9,0,0.0,4.9545,198,,
autocollant drôle de bouteille d'eau | autocollant drôle de citation | Sticker sarcastique pour bouteille d'eau en vinyle | Boire de l'eau et s'hydrater Sticker,https://www.etsy.com/fr/listing/4395458299/autocollant-drole-de-bouteille-deau-o,4395458299,,,3.26,20,4.08,4.9432,93,,
Collection de feuilles d'autocollants Fairy Bones | Lot d'autocollants pour agenda de fées | Dark Fantasy - Papeterie gothique | 16 feuilles d'autocollants,https://www.etsy.com/fr/listing/4362426871/collection-de-feuilles-dautocollants,4362426871,,,48.96,30,69.94,4.9894,31800,,
"Lot de 3 autocollants en vinyle pour pigeons, résistants aux intempéries pour ordinateur portable, pour amateur de pigeons",https://www.etsy.com/fr/listing/4311278254/lot-de-3-autocollants-en-vinyle-pour,4311278254,,,10.74,0,0.0,4.9621,2500,,
"Autocollants Hobonichi Cousin Date Cover, autocollants Tiny Puppet, autocollants imprimables pour agenda",https://www.etsy.com/fr/listing/4401553822/autocollants-hobonichi-cousin-date-cover,4401553822,,,2.3,40,3.83,4.9684,11500,,
Autocollant vinyle holographique floral baleine - Autocollants Bullet Journal - Autocollants planificateur - Autocollants scrapbooking - Fleurs - Autocollants pour ordinateur portable,https://www.etsy.com/fr/listing/1187543928/autocollant-vinyle-holographique-floral,1187543928,,,3.0,0,0.0,4.9793,13000,,
"Red Bull stickers - Max Verstappen, Yuki Tsunoda",https://www.etsy.com/fr/listing/1795660567/red-bull-stickers-max-verstappen-yuki,1795660567,,,2.95,0,0.0,4.8974,141,,
"Je rentre à la maison pour Noël - autocollants | Feuille d'autocollants de Noël, Stickers pour agenda des fêtes, Stickers hiver Hygge, Journal de Noël",https://www.etsy.com/fr/listing/4398842137/je-rentre-a-la-maison-pour-noel,4398842137,,,3.69,0,0.0,4.9913,4000,,
Porte clé / Stickers / Porte monnaie / Wallet Kuromi My melody,https://www.etsy.com/fr/listing/4381111130/porte-cle-stickers-porte-monnaie-wallet,4381111130,,,4.0,0,0.0,5.0,15,,
Stickers Premium pour Everdell Bellfaire - Produit non officiel,https://www.etsy.com/fr/listing/4311832890/stickers-premium-pour-everdell-bellfaire,4311832890,,,6.5,0,0.0,4.9545,198,,
Stickers pour voiture l autocollants l Bébé à bord l voiture personnalisée,https://www.etsy.com/fr/listing/1877427131/stickers-pour-voiture-l-autocollants-l,1877427131,,,5.0,0,0.0,4.8947,38,,
"Sticker autocollant Urne mariage, cérémonie, baptême, anniversaire, fête. Personnalisé.",https://www.etsy.com/fr/listing/1454448431/sticker-autocollant-urne-mariage,1454448431,,,7.9,0,0.0,4.9555,1200,,
"Forêt de Noël. Stickers repositionnables. A4 à découper. Angle de fenêtre Poinsettias et Houx, fleur de noël",https://www.etsy.com/fr/listing/4410638556/foret-de-noel-stickers-repositionnables,4410638556,,,17.47,0,0.0,5.0,507,,
"Sticker photo personnalisé, Stickers 21e anniversaire, Sticker vingt et unième anniversaire, Sticker décoratif pour enterrement de vie de jeune fille, Shower de bébé",https://www.etsy.com/fr/listing/4373964397/sticker-photo-personnalise-stickers-21e,4373964397,,,3.37,45,6.12,4.9,20,,
"Autocollant de basket-ball Activités d'intérieur, feuille d'autocollants sur le thème du sport, petit garçon, cadeau de fête d'anniversaire, lot d'autocollants de basket-ball, temps de jeu calme et amusant",https://www.etsy.com/fr/listing/1882735908/autocollant-de-basket-ball-activites,1882735908,,,1.84,20,2.31,5.0,247,,
Joyeux Noël 67-Mas Santa autocollant drôle imperméable 67 Noël autocollant cadeau bâillonnement pour enfants préadolescents adolescents professeurs tendance Meme cadeau de vacances - S1106,https://www.etsy.com/fr/listing/4390824967/joyeux-noel-67-mas-santa-autocollant,4390824967,,,3.22,0,0.0,4.911,4000,,
50 stickers pour les amateurs de coq de poulet,https://www.etsy.com/fr/listing/1832500775/50-stickers-pour-les-amateurs-de-coq-de,1832500775,,,8.18,5,8.61,4.9537,241,,
"Stickers vinyle étoiles dorées, stickers pour Noël",https://www.etsy.com/fr/listing/759126077/stickers-vinyle-etoiles-dorees-stickers,759126077,,,3.5,0,0.0,4.9474,5000,,
Vélo course piste voiture vélo kart moto casque personnalisé nom personnalisé équipe drapeau autocollants décalcomanies laminé,https://www.etsy.com/fr/listing/1311788853/velo-course-piste-voiture-velo-kart-moto,1311788853,,,12.58,25,16.77,4.7135,504,,
"Stickers personnalisés pour boîtes Tic Tac 18 g  – Étiquettes mariage  – Cadeaux invités mariage, baptême, anniversaire",https://www.etsy.com/fr/listing/4363666157/stickers-personnalises-pour-boites-tic,4363666157,,,4.99,0,0.0,4.9091,137,,
Stickers les ablutions,https://www.etsy.com/fr/listing/1448362445/stickers-les-ablutions,1448362445,,,11.45,0,0.0,4.6567,469,,
"Pack de stickers Botaniques, 11 stickers de plantes par pack, autocollants vinyl pour scrapbooking, bullet journal, agenda, cadeau plantes",https://www.etsy.com/fr/listing/792817160/pack-de-stickers-botaniques-11-stickers,792817160,,,6.5,0,0.0,4.9012,4700,,
Stickers Premium pour le Château Blanc Duel,https://www.etsy.com/fr/listing/4391851637/stickers-premium-pour-le-chateau-blanc,4391851637,,,4.5,0,0.0,4.9545,198,,
"Boho Arch Tête De Lit Sticker, Stickers Muraux, Arc amovible, Autocollants, Decal wall, Stickers Chambre Bébé",https://www.etsy.com/fr/listing/1106786181/boho-arch-tete-de-lit-sticker-stickers,1106786181,,,36.5,0,0.0,4.7015,608,,
Max Verstappen stickers - Las Vegas Grand Prix Red Bull,https://www.etsy.com/fr/listing/1867898207/max-verstappen-stickers-las-vegas-grand,1867898207,,,2.95,0,0.0,4.8974,141,,
Autocollant en vinyle - Les fleurs Pissnel fleurissent toute l'année,https://www.etsy.com/fr/listing/1541381116/autocollant-en-vinyle-les-fleurs-pissnel,1541381116,,,4.0,0,0.0,4.9615,875,,
Stickers EVJF personnalisés : cadeaux de mariage en aluminium transparent,https://www.etsy.com/fr/listing/1743740359/stickers-evjf-personnalises-cadeaux-de,1743740359,,,2.37,40,3.95,4.8737,38900,,
"Stickers croquis de voyage : valise, café, produits d'accueil",https://www.etsy.com/fr/listing/1666945698/stickers-croquis-de-voyage-valise-cafe,1666945698,,,5.87,15,6.91,4.7692,159,,
"Stickers cadeaux de Noël, Étiquettes À partir de, Joyeux Noël, Cadeaux des fêtes, Assortiment",https://www.etsy.com/fr/listing/4398155453/stickers-cadeaux-de-noel-etiquettes-a,4398155453,,,6.77,10,7.52,4.9232,15700,,
"Autocollant rectangulaire Stickers en boîte 30 unites, 3 motifs land, sky et night",https://www.etsy.com/fr/listing/4362655682/autocollant-rectangulaire-stickers-en,4362655682,,,5.8,0,0.0,4.9884,231,,
"33 stickers japonais, desserts, kawaii, pour scrapbooking et travaux manuels",https://www.etsy.com/fr/listing/1791118060/33-stickers-japonais-desserts-kawaii,1791118060,,,4.15,0,0.0,4.9224,713,,
Stickers '' Lapin '',https://www.etsy.com/fr/listing/732479962/stickers-lapin,732479962,,,3.45,0,0.0,4.9125,685,,
Stickers bébé à bord pour voiture personnalisable avec prénom,https://www.etsy.com/fr/listing/1329804049/stickers-bebe-a-bord-pour-voiture,1329804049,,,6.0,0,0.0,4.9127,975,,
"Stickers inspirés des Boys of Tommen, romance rugby, lot d'autocollants illustrés",https://www.etsy.com/fr/listing/4307481437/stickers-inspires-des-boys-of-tommen,4307481437,,,9.3,0,0.0,4.95,147,,
"Sticker hibou endormi | Sticker vinyle, Stickers mignons, Sticker animal",https://www.etsy.com/fr/listing/1577464121/sticker-hibou-endormi-sticker-vinyle,1577464121,,,3.25,0,0.0,4.9913,4000,,
"Stickers repositionnables. Citrouilles & Fleurs (2 motifs). A4 à découper. Autocollants transparents vinyle, effet vitrail",https://www.etsy.com/fr/listing/4365340900/stickers-repositionnables-citrouilles,4365340900,,,17.47,0,0.0,5.0,507,,
"Stickers Muraux Perroquets Tropicaux, Autocollant mural sans-plastique",https://www.etsy.com/fr/listing/810535291/stickers-muraux-perroquets-tropicaux,810535291,,,35.0,0,0.0,4.9314,4900,,
"50 autocollants militaires, autocollants tactiques en vinyle, autocollants de camouflage, autocollants armée, autocollants de chasse, autocollants d'équipement d'extérieur pour bouteille d'eau",https://www.etsy.com/fr/listing/1839134744/50-autocollants-militaires-autocollants,1839134744,,,7.38,65,21.09,4.8386,923,,
Planche d'autocollants de jardinage | 20 autocollants pour Bullet Journal | Étiquettes autocollantes pour Bujo | Fleurs printanières | Mangeoire à oiseaux | Travaux de jardinage,https://www.etsy.com/fr/listing/1683135922/planche-dautocollants-de-jardinage-o-20,1683135922,,,3.0,0,0.0,4.9876,439,,
"Autocollants à tricoter, lot d'autocollants à tricoter, Artsy Arthurs, autocollant hydro flask, autocollant pour ordinateur portable, autocollant pour téléphone, autocollant pour voiture",https://www.etsy.com/fr/listing/1239815248/autocollants-a-tricoter-lot,1239815248,,,2.02,25,2.69,4.9687,3500,,
"Lot d'autocollants pour jouets des années 80, ensemble d'autocollants en vinyle de qualité supérieure découpés, parfaits pour les journaux, les agendas et les cadeaux nostalgiques",https://www.etsy.com/fr/listing/4344094503/lot-dautocollants-pour-jouets-des-annees,4344094503,,,8.6,0,0.0,4.9313,364,,
Sticker mural super-héros : Sticker art mural bandes dessinées pour enfants,https://www.etsy.com/fr/listing/986679955/sticker-mural-super-heros-sticker-art,986679955,,,19.37,25,25.82,4.8358,576,,
Autocollant Pilote Copilote Rallye Taille Moyenne,https://www.etsy.com/fr/listing/1699537624/autocollant-pilote-copilote-rallye,1699537624,,,18.0,0,0.0,4.8889,16,,
Stickers Premium pour Bitoku,https://www.etsy.com/fr/listing/4347326992/stickers-premium-pour-bitoku,4347326992,,,14.9,0,0.0,4.9545,198,,
Stickers muraux DINOSAURES brontosaure XL pour enfants dinosaure t-rex au mur,https://www.etsy.com/fr/listing/1494830282/stickers-muraux-dinosaures-brontosaure,1494830282,,,38.25,15,45.0,4.8802,1400,,
"Étiquettes personnalisées en papier ou autocollant, stickers personnalisés mariage Lot de 12",https://www.etsy.com/fr/listing/571849260/etiquettes-personnalisees-en-papier-ou,571849260,,,3.95,0,0.0,4.9474,5000,,
"Stickers personnalisés mariage, baptême, anniversaire – Étiquettes adhésives rondes – Cadeaux invités, dragées – 150 modèles",https://www.etsy.com/fr/listing/1725068874/stickers-personnalises-mariage-bapteme,1725068874,,,0.2,0,0.0,4.9061,403,,
Collection automne douillette – lot d'autocollants (10 feuilles) | papier mat,https://www.etsy.com/fr/listing/4363711636/collection-automne-douillette-lot,4363711636,,,29.9,0,0.0,4.9913,4000,,
"Stickers repositionnables. Citrouilles et oiseaux bleus. A4 à découper. Autocollants transparents vinyle, effet vitrail",https://www.etsy.com/fr/listing/4365351344/stickers-repositionnables-citrouilles-et,4365351344,,,17.47,0,0.0,5.0,507,,
"Pack d'autocollants okapis, animaux de la forêt tropicale, vinyle imperméable, cadeau de papeterie okapis mignon pour les amoureux de la faune, ensemble pour bouteille d'eau, travaux manuels pour ordinateur portable",https://www.etsy.com/fr/listing/1173758603/pack-dautocollants-okapis-animaux-de-la,1173758603,,,11.8,0,0.0,4.8901,713,,
"Sticker drapeau du Japon, Stickers de voyage en vinyle, Stickers japonais, cadeaux souvenir, Sticker bouteille d'eau, Stickers ordinateur portable, Sticker bagage - F126",https://www.etsy.com/fr/listing/1815765191/sticker-drapeau-du-japon-stickers-de,1815765191,,,3.22,0,0.0,4.911,4000,,
Rouleau d'autocollants Bande Chats : Stickers mémo japonais pour agenda,https://www.etsy.com/fr/listing/1885206868/rouleau-dautocollants-bande-chats,1885206868,,,9.11,0,0.0,4.9954,9400,,
Buttons V1 – Déco // Stickers carnets mats,https://www.etsy.com/fr/listing/4362619038/buttons-v1-deco-stickers-carnets-mats,4362619038,,,3.18,0,0.0,4.9775,124200,,
"Montgolfières - Stickers Muraux Aquarelle, stickers muraux chambre enfants sans plastique",https://www.etsy.com/fr/listing/719915894/montgolfieres-stickers-muraux-aquarelle,719915894,,,35.0,0,0.0,4.9314,4900,,
Stickers Premium pour Les Cités Rivales,https://www.etsy.com/fr/listing/4354774772/stickers-premium-pour-les-cites-rivales,4354774772,,,6.5,0,0.0,4.9545,198,,
"Stickers série ""Météo des émotions"" - Stickers de météo au choix - idée cadeau - stickers fun - enfant - téléphone",https://www.etsy.com/fr/listing/1764466329/stickers-serie-meteo-des-emotions,1764466329,,,3.5,0,0.0,4.9412,47,,
Stickers Premium pour Great Western Trail 2nd édition + extension,https://www.etsy.com/fr/listing/4297339604/stickers-premium-pour-great-western,4297339604,,,6.5,0,0.0,4.9545,198,,
"Autocollants circulaires de 45 mm, 24 par feuille. Imprimé avec votre logo ou illustration.",https://www.etsy.com/fr/listing/4401584488/autocollants-circulaires-de-45-mm-24-par,4401584488,,,2.13,0,0.0,4.9617,6100,,
"Planche de Stickers Noël - Feuille d’Autocollants pour Planner, Ordinateur, Journal, Scrapbooking, Agenda...",https://www.etsy.com/fr/listing/1811152178/planche-de-stickers-noel-feuille,1811152178,,,4.0,0,0.0,5.0,42,,
"Stickers tache de peinture, stickers voiture, vitrine, moto, mur, meuble ...",https://www.etsy.com/fr/listing/1738229616/stickers-tache-de-peinture-stickers,1738229616,,,2.0,0,0.0,4.6567,469,,
"Douce vie - autocollants | Adorables autocollants, autocollants pour agenda, autocollants pour bullet journal, autocollants pour scrapbooking",https://www.etsy.com/fr/listing/4302634281/douce-vie-autocollants-adorables,4302634281,,,3.69,0,0.0,4.9913,4000,,
"Petites marionnettes à colorier, autocollants imprimables pour agenda, autocollants pour bullet journal",https://www.etsy.com/fr/listing/1788811630/petites-marionnettes-a-colorier,1788811630,,,2.3,40,3.83,4.9684,11500,,
Sticker imperméable club de lecture Cosy Readers : cadeau pour les amateurs de lecture,https://www.etsy.com/fr/listing/1759834078/sticker-impermeable-club-de-lecture-cosy,1759834078,,,3.05,30,4.36,4.8809,15800,,
Pack d'autocollants drôles de collègue | 12 autocollants en vinyle humour professionnel | Coffret cadeau de remerciement pour les employés | Stickers bureau ordinateur portable,https://www.etsy.com/fr/listing/4390831082/pack-dautocollants-droles-de-collegue-o,4390831082,,,7.53,0,0.0,4.9474,19,,
"Sticker Chapter Twenty Twenty Six, Sticker Année 2026, Sticker Vinyle Esthétique Nouvel An pour Ordinateur Portable, Sticker Journal Planificateur",https://www.etsy.com/fr/listing/4388991458/sticker-chapter-twenty-twenty-six,4388991458,,,4.29,0,0.0,4.9682,220,,
"Etiquettes autocollantes, stickers ronds personnalisés au choix  Lot de 12",https://www.etsy.com/fr/listing/1464471596/etiquettes-autocollantes-stickers-ronds,1464471596,,,3.95,0,0.0,4.9474,5000,,
Feuille d'autocollants Winter Friends • Stickers kawaii mats dessinés à la main,https://www.etsy.com/fr/listing/1807785550/feuille-dautocollants-winter-friends,1807785550,,,3.77,0,0.0,4.9817,3000,,
"Casse-noisette sucré, 2 coins. Stickers repositionnables. A4 à découper. Casse-noisette et Sucre d'orge",https://www.etsy.com/fr/listing/4414109424/casse-noisette-sucre-2-coins-stickers,4414109424,,,17.47,0,0.0,5.0,507,,
Etui à savon ou shampoing solide en coton enduit imperméable motif au choix zéro déchet,https://www.etsy.com/fr/listing/4404053853/etui-a-savon-ou-shampoing-solide-en,4404053853,,,4.2,40,7.0,4.988,4200,,
Stickers Premium pour Bonfire + Extension,https://www.etsy.com/fr/listing/4301516331/stickers-premium-pour-bonfire-extension,4301516331,,,6.5,0,0.0,4.9545,198,,
Post it sticky notes stickers,https://www.etsy.com/fr/listing/728798900/post-it-sticky-notes-stickers,728798900,,,9.95,0,0.0,4.9125,685,,
Stickers Premium pour Dinosaur World,https://www.etsy.com/fr/listing/4335853373/stickers-premium-pour-dinosaur-world,4335853373,,,13.9,0,0.0,4.9545,198,,
"Stickers prénoms personnalisés en feuille d'or : Stickers mariage, fête",https://www.etsy.com/fr/listing/1301077606/stickers-prenoms-personnalises-en,1301077606,,,1.36,20,1.71,4.8203,19700,,
"Stickers de journalisation lecture automne, kit déco imprimable, déco livresque pour journal de lecture, autocollants de scrapbooking, Cricut et Silhouette, NK10",https://www.etsy.com/fr/listing/1816381349/stickers-de-journalisation-lecture,1816381349,,,4.44,0,0.0,4.9545,241,,
Stickers de Noël personnalisés / Cadeaux / Stickers de Noël / Etiquettes joyeux Noël / Stickers cadeaux personnalisés,https://www.etsy.com/fr/listing/1303438853/stickers-de-noel-personnalises-cadeaux,1303438853,,,7.26,10,8.07,4.8593,12200,,
